PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62807	1585090	9.714118	-0.574638	0.972993	-0.924678	0.088799	0.344427	-19.719868	-81.371574	154.911000			
62808	1585115	9.707431	-0.556460	0.899954	-0.927162	0.091741	0.336294	-20.120216	-81.343779	155.180355			
62809	1585140	9.689531	-0.528998	0.910646	-0.940702	0.094858	0.330478	-20.513992	-81.315401	155.442383			
62810	1585165	9.666239	-0.493117	0.885510	-0.939237	0.095923	0.325549	-20.900760	-81.286862	155.697552			
62813	1585190	9.705084	-0.432348	0.806004	-0.942260	0.100181	0.323686	-21.282808	-81.257591	155.947528			
62814	1585215	9.789253	-0.381337	0.778310	-0.950554	0.101902	0.318430	-21.659049	-81.228291	156.189152			
62815	1585240	9.776825	-0.422594	0.766233	-0.959526	0.102411	0.313288	-22.029673	-81.198783	156.425105			
62816	1585265	9.656990	-0.491184	0.730039	-0.969096	0.100479	0.308460	-22.396195	-81.169560	156.655540			
62817	1585290	9.570128	-0.509169	0.756483	-0.978485	0.102925	0.316997	-22.768460	-81.139318	156.890443			
62818	1585315	9.538368	-0.564148	0.758963	-0.981503	0.093685	0.318498	-23.143942	-81.110153	157.126848			
62819	1585340	9.560377	-0.565606	0.766920	-0.998523	0.090559	0.324893	-23.526064	-81.080617	157.368862			
62820	1585365	9.559026	-0.517483	0.783035	-1.013112	0.073707	0.328659	-23.917542	-81.052822	157.618250			
62821	1585390	9.572879	-0.503646	0.760480	-1.030466	0.067478	0.320989	-24.305490	-81.026027	157.861566			
62822	1585415	9.589334	-0.521548	0.779026	-1.033260	0.055262	0.319903	-24.695964	-81.000812	158.105679			
62823	1585440	9.654110	-0.468011	0.793857	-1.024738	0.038514	0.314917	-25.085447	-80.977634	158.351414			
62824	1585465	9.732551	-0.466806	0.824476	-1.019064	0.023125	0.307062	-25.472042	-80.956669	158.595064			
62825	1585490	9.768248	-0.508099	0.846992	-1.034399	0.012265	0.309987	-25.865978	-80.936665	158.843936			
62826	1585515	9.776403	-0.560456	0.858737	-1.059249	-0.002462	0.309238	-26.267593	-80.918514	159.095592			
62827	1585540	9.834143	-0.559248	0.899969	-1.084647	-0.012033	0.307085	-26.673313	-80.901265	159.349134			
62828	1585565	9.872856	-0.541169	0.853590	-1.099539	-0.030099	0.310592	-27.090025	-80.885810	159.611660			
62829	1585590	9.887896	-0.539950	0.897424	-1.108811	-0.040261	0.300776	-27.503313	-80.871993	159.869384			
62830	1585615	9.878171	-0.584013	0.907912	-1.117048	-0.044258	0.297923	-27.916522	-80.858762	160.124417			
62831	1585640	9.872409	-0.684553	0.946134	-1.118946	-0.055654	0.292085	-28.328897	-80.846889	160.379764			
62832	1585665	9.899747	-0.728779	1.004472	-1.111120	-0.054158	0.286314	-28.734147	-80.834933	160.629038			
62833	1585690	9.883006	-0.818362	1.037403	-1.112572	-0.062969	0.277951	-29.136057	-80.824381	160.874727			
62834	1585715	9.878747	-0.880300	1.053157	-1.110068	-0.057176	0.277266	-29.534182	-80.813066	161.115495			
62835	1585740	9.928308	-0.892633	1.051803	-1.113525	-0.049001	0.268994	-29.921680	-80.800873	161.346462			
62836	1585765	9.914454	-0.899666	1.082333	-1.114934	-0.043783	0.263341	-30.301921	-80.788192	161.569881			
62837	1585790	9.875754	-0.917670	1.123462	-1.119812	-0.031151	0.254169	-30.669393	-80.774386	161.779663			
62838	1585815	9.828804	-0.921990	1.176561	-1.131137	-0.021711	0.236712	-31.020564	-80.760675	161.969810			
62839	1585840	9.800988	-0.936111	1.274830	-1.122538	-0.012340	0.232084	-31.361533	-80.745790	162.152362			
62840	1585865	9.780109	-0.951527	1.351853	-1.114728	-0.004396	0.222065	-31.689399	-80.730513	162.322779			
62841	1585890	9.719270	-1.024650	1.407349	-1.094577	-0.000204	0.210685	-32.003155	-80.715434	162.481832			
62842	1585915	9.695640	-1.015324	1.504362	-1.070203	0.001617	0.202768	-32.306364	-80.700783	162.632248			
62843	1585940	9.636102	-1.072083	1.595860	-1.039425	-0.001033	0.199205	-32.602652	-80.686414	162.781618			
62844	1585965	9.573972	-1.147825	1.616828	-1.012376	-0.006603	0.192519	-32.892115	-80.673112	162.928003			
62845	1585990	9.509025	-1.237305	1.644412	-0.982057	-0.014155	0.178249	-33.169799	-80.661714	163.066858			
62846	1586015	9.455121	-1.274638	1.698721	-0.958178	-0.022390	0.168498	-33.440839	-80.652140	163.200960			
62847	1586040	9.386259	-1.222443	1.732039	-0.929757	-0.025041	0.156938	-33.699873	-80.643517	163.328515			
62848	1586065	9.350295	-1.193866	1.807900	-0.905189	-0.039592	0.147446	-33.955238	-80.637290	163.455920			
62849	1586090	9.310289	-1.169246	1.847825	-0.880571	-0.041932	0.139020	-34.201909	-80.631926	163.578089			
62850	1586115	9.288190	-1.174879	1.878310	-0.844924	-0.053468	0.135517	-34.446838	-80.628299	163.702200			
62851	1586140	9.290973	-1.132254	1.882455	-0.806743	-0.067332	0.126256	-34.685945	-80.626799	163.827423			
62852	1586165	9.297837	-1.130940	1.893132	-0.775665	-0.076169	0.123090	-34.922670	-80.626513	163.954745			
62853	1586190	9.341902	-1.151536	1.889071	-0.745714	-0.088200	0.115927	-35.156010	-80.628142	164.082985			
62854	1586215	9.332264	-1.180369	1.869052	-0.708513	-0.101651	0.112489	-35.388831	-80.631713	164.214662			
62855	1586240	9.357025	-1.194106	1.870373	-0.685613	-0.110066	0.107355	-35.618700	-80.636435	164.348105			
62856	1586265	9.354229	-1.232583	1.866230	-0.663474	-0.119983	0.100002	-35.845436	-80.642839	164.481586			
